id,text,timestamp,user,location,source,language,query,true_sentiment,politician,party,is_sarcastic,cleaned_text,tokens,token_count,char_count
856,@user indeed you may\u002c or you can have the little warbler who flew all the way from Siberia only to hit the lighthouse on Bardsey...,2025-01-26,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,indeed mayu002c little warbler flew way siberia hit lighthouse bardsey,"['indeed', 'mayu002c', 'little', 'warbler', 'flew', 'way', 'siberia', 'hit', 'lighthouse', 'bardsey']",10,70
857,Just heard that Caitlyn Jenner may be charged with Manslaughter after being involved in a fata... via @user,2024-05-18,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,heard caitlyn jenner may charged manslaughter involved fata via,"['heard', 'caitlyn', 'jenner', 'may', 'charged', 'manslaughter', 'involved', 'fata', 'via']",9,63
858,Gucci bags subconscious mind brashness january break the seal the dichotomous thy cat far out rise versus indu...,2024-12-07,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,False,gucci bag subconscious mind brashness january break seal dichotomous thy cat far rise versus indu,"['gucci', 'bag', 'subconscious', 'mind', 'brashness', 'january', 'break', 'seal', 'dichotomous', 'thy', 'cat', 'far', 'rise', 'versus', 'indu']",15,97
859,BROCK LESNAR VS THE UNDERTAKER  supporting lesnar butttttt. May the best man win #summerslam,2024-06-23,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,brock lesnar v undertaker supporting lesnar butttttt may best man win,"['brock', 'lesnar', 'v', 'undertaker', 'supporting', 'lesnar', 'butttttt', 'may', 'best', 'man', 'win']",11,69
860,some1 come wait in line with me Thursday at 3@target bc briana is being a bitch,2024-12-23,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,False,some1 come wait line thursday bc briana bitch,"['some1', 'come', 'wait', 'line', 'thursday', 'bc', 'briana', 'bitch']",8,45
861,If you're thinking about voting for Donald Trump you might want to read this article 1st,2024-08-28,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Trump,Unknown,False,youre thinking voting Trump might want read article 1st,"['youre', 'thinking', 'voting', 'Trump', 'might', 'want', 'read', 'article', '1st']",9,55
862,VOA60 America- Ukraine President Poroshenko says he spoke to President-elect Trump by phone,2024-09-17,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Trump,Unknown,False,voa60 america ukraine president poroshenko say spoke presidentelect trump phone,"['voa60', 'america', 'ukraine', 'president', 'poroshenko', 'say', 'spoke', 'presidentelect', 'trump', 'phone']",10,79
863,"@user let\u2019s get the Goodwin family to Rupp for the 1st home game & make Landen the \""""""""Y\""""""""! #RIPLane""",2024-01-24,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,letu2019s get goodwin family rupp 1st home game make landen,"['letu2019s', 'get', 'goodwin', 'family', 'rupp', '1st', 'home', 'game', 'make', 'landen']",10,59
864,"""Dustin Johnson drains a long putt to take the lead. Eh, let me know when he does that late on a Sunday in a major. #PGAChampionship""",2025-01-12,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Boris Johnson,Unknown,False,dustin johnson drain long putt take lead eh let know late sunday major,"['dustin', 'johnson', 'drain', 'long', 'putt', 'take', 'lead', 'eh', 'let', 'know', 'late', 'sunday', 'major']",13,70
865,too long to turn his movie in an unexpected direction ,2024-08-09,unknown_user,,SST-2,en,sst2,positive,Unknown,Unknown,False,long turn movie unexpected direction,"['long', 'turn', 'movie', 'unexpected', 'direction']",5,36
866,"Tigerland follows the lives of a group of recently drafted men into the army who are called up to fight in Vietnam in 1971.<br /><br />At this point, America knows they are fighting a loosing battle, and the director takes us through a 16mm handheld documentary shot film of the l",2025-01-27,unknown_user,,IMDB,en,imdb,positive,Unknown,Unknown,False,tigerland follows life group recently drafted men army called fight vietnam 1971 point america know fighting loosing battle director take u 16mm handheld documentary shot film,"['tigerland', 'follows', 'life', 'group', 'recently', 'drafted', 'men', 'army', 'called', 'fight', 'vietnam', '1971', 'point', 'america', 'know', 'fighting', 'loosing', 'battle', 'director', 'take', 'u', '16mm', 'handheld', 'documentary', 'shot', 'film']",26,175
867,Death penalty for Shariatpur war criminal Edris via @user,2024-12-04,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,False,death penalty shariatpur war criminal edris via,"['death', 'penalty', 'shariatpur', 'war', 'criminal', 'edris', 'via']",7,47
868,"""RT @user I just realized the Teen Choice Awards were tonight at 8! =) I hope Rob, Kristen, and anything Twilight related wins!""",2025-04-16,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,rt realized teen choice award tonight hope rob kristen anything twilight related win,"['rt', 'realized', 'teen', 'choice', 'award', 'tonight', 'hope', 'rob', 'kristen', 'anything', 'twilight', 'related', 'win']",13,84
869,"""My belated Christmas Eve #JohnFlemingBlog - Bras, a drag king, lesbians and the IRA -",2024-12-28,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,belated christmas eve bra drag king lesbian ira,"['belated', 'christmas', 'eve', 'bra', 'drag', 'king', 'lesbian', 'ira']",8,47
870,One of many things that Islam has taught me is to look upon charity as something that we all must do every day that the sun rises. Powerful.,2024-10-05,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,one many thing islam taught look upon charity something must every day sun rise powerful,"['one', 'many', 'thing', 'islam', 'taught', 'look', 'upon', 'charity', 'something', 'must', 'every', 'day', 'sun', 'rise', 'powerful']",15,88
871,Awesome week coming up. Are you ready for some football ? Ravens v. Dream Team Thursday at 7:30 and Redskins v....,2024-05-12,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,awesome week coming ready football raven dream team thursday 730 redskin,"['awesome', 'week', 'coming', 'ready', 'football', 'raven', 'dream', 'team', 'thursday', '730', 'redskin']",11,72
872,"""If my queen is in the 26th place, THE QUEEN must be in the first one #MTVStars Lady Gaga""",2024-12-26,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,queen 26th place queen must first one lady gaga,"['queen', '26th', 'place', 'queen', 'must', 'first', 'one', 'lady', 'gaga']",9,47
873,Music of the Sun\u002c A Girl Like Me\u002c Good Girl Gone Bad\u002c Rated R\u002c LOUD\u002c Talk That Talk and finally _________?,2024-05-22,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,music sunu002c girl like meu002c good girl gone badu002c rated ru002c loudu002c talk talk finally,"['music', 'sunu002c', 'girl', 'like', 'meu002c', 'good', 'girl', 'gone', 'badu002c', 'rated', 'ru002c', 'loudu002c', 'talk', 'talk', 'finally']",15,97
874,This guy is going in the mail tomorrow addressed to the Georgia Athletic Dept.,2024-09-04,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,guy going mail tomorrow addressed georgia athletic dept,"['guy', 'going', 'mail', 'tomorrow', 'addressed', 'georgia', 'athletic', 'dept']",8,55
875,"as a witness to several greek-american weddings -- but , happily , a victim of none -- i can testify to the comparative accuracy of ms . vardalos' memories and insights .",2024-11-10,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,positive,Unknown,Unknown,False,witness several greekamerican wedding but happily victim none testify comparative accuracy m vardalos memory insight,"['witness', 'several', 'greekamerican', 'wedding', 'but', 'happily', 'victim', 'none', 'testify', 'comparative', 'accuracy', 'm', 'vardalos', 'memory', 'insight']",15,116
876,Choirs off next Friday or the one after that... Tryna get a handful of people to go out somewhere for dinner... Anyone interested??,2024-04-30,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,choir next friday one tryna get handful people go somewhere dinner anyone interested,"['choir', 'next', 'friday', 'one', 'tryna', 'get', 'handful', 'people', 'go', 'somewhere', 'dinner', 'anyone', 'interested']",13,84
877,"""I feel like tomorrow on Live with Kelly and Michael, they're gonna show the video of Shawn singing I Don't Even Know Your Name, I'm excited!""",2024-10-10,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,feel like tomorrow live kelly michael theyre gon na show video shawn singing dont even know name im excited,"['feel', 'like', 'tomorrow', 'live', 'kelly', 'michael', 'theyre', 'gon', 'na', 'show', 'video', 'shawn', 'singing', 'dont', 'even', 'know', 'name', 'im', 'excited']",19,107
878,Al-Akhbar said #Russia and #Hezbollah will now maintain ongoing contact on operational issues in #Syria.https://t.co/VEh27IAc89,2024-08-08,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,alakhbar said maintain ongoing contact operational issue,"['alakhbar', 'said', 'maintain', 'ongoing', 'contact', 'operational', 'issue']",7,56
879,Mannequin Challenge Part 2. Peep me being fat with the whipped cream 😂 #mannequinchallenge,2024-12-01,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,mannequin challenge part peep fat whipped cream facewithtearsofjoy,"['mannequin', 'challenge', 'part', 'peep', 'fat', 'whipped', 'cream', 'facewithtearsofjoy']",8,66
880,Obamacare if you have called Marco Rubio a puppet Jeb Bush who s going over and complimented me.,2024-11-16,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Obama,Unknown,False,obamacare called marco rubio puppet jeb bush going complimented,"['obamacare', 'called', 'marco', 'rubio', 'puppet', 'jeb', 'bush', 'going', 'complimented']",9,63
881,"""RT @user Sanchez didn't know Plax would sneak in for a play yesterday. \""""""""I wish I would have hit him,\"""""""" he said. Got pressured by D #nyj""",2024-10-07,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,False,rt sanchez didnt know plax would sneak play yesterday wish would hit said got pressured,"['rt', 'sanchez', 'didnt', 'know', 'plax', 'would', 'sneak', 'play', 'yesterday', 'wish', 'would', 'hit', 'said', 'got', 'pressured']",15,87
882,SPOILER ALERT!!! Watch the Teen Choice Awards on Studio 23 this Sunday\u002c Christina Grimmie might be there. Have a GOOD WEEKEND!,2025-01-29,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,spoiler alert watch teen choice award studio 23 sundayu002c christina grimmie might good weekend,"['spoiler', 'alert', 'watch', 'teen', 'choice', 'award', 'studio', '23', 'sundayu002c', 'christina', 'grimmie', 'might', 'good', 'weekend']",14,96
883,This sounds like when Sarah Palin was interviewed and didn't know the answer.  Claimed she was being set up.,2024-06-23,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,False,sound like sarah palin interviewed didnt know answer claimed set,"['sound', 'like', 'sarah', 'palin', 'interviewed', 'didnt', 'know', 'answer', 'claimed', 'set']",10,64
884,@user I have English tomorrow but it honestly doesn\u2019t bother me for some reason. Rella always makes my day. Don\u2019t ask,2025-01-12,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,english tomorrow but honestly doesnu2019t bother reason rella always make day donu2019t ask,"['english', 'tomorrow', 'but', 'honestly', 'doesnu2019t', 'bother', 'reason', 'rella', 'always', 'make', 'day', 'donu2019t', 'ask']",13,91
885,sophisticated and surprising ,2024-04-07,unknown_user,,SST-2,en,sst2,positive,Unknown,Unknown,False,sophisticated surprising,"['sophisticated', 'surprising']",2,24
886,Can someone please drive me and @user to and from Darien Lake tomorrow for Jason Aldean we will pay you!!,2024-06-19,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,someone please drive darien lake tomorrow jason aldean pay,"['someone', 'please', 'drive', 'darien', 'lake', 'tomorrow', 'jason', 'aldean', 'pay']",9,58
887,"this is sandler running on empty , repeating what he's already done way too often .",2025-05-05,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,negative,Unknown,Unknown,False,sandler running empty repeating he already done way often,"['sandler', 'running', 'empty', 'repeating', 'he', 'already', 'done', 'way', 'often']",9,57
888,if you are confident Yakub was innocent  why you not push tiger before 30 july ?,2024-07-14,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,confident yakub innocent not push tiger 30 july,"['confident', 'yakub', 'innocent', 'not', 'push', 'tiger', '30', 'july']",8,47
889,"this quiet , introspective and entertaining independent is worth seeking .",2024-10-02,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,positive,Unknown,Unknown,False,quiet introspective entertaining independent worth seeking,"['quiet', 'introspective', 'entertaining', 'independent', 'worth', 'seeking']",6,58
890,A Leonard Cohen and Jeff Buckley album just in time for black friday? #buymethat,2024-02-21,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,False,leonard cohen jeff buckley album time black friday,"['leonard', 'cohen', 'jeff', 'buckley', 'album', 'time', 'black', 'friday']",8,50
891,Zayn's roller coaster is the most emotional of all emotional roller coasters,2025-03-06,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,zayns roller coaster emotional emotional roller coaster,"['zayns', 'roller', 'coaster', 'emotional', 'emotional', 'roller', 'coaster']",7,55
892,Rahul Gandhi the kid is planning jail bharo with all his supporters on 19 Dec. Great. The judge will have less trouble arriving at verdict.,2024-07-26,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Rahul Gandhi,Unknown,False,RahulGandhi kid planning jail bharo supporter 19 dec great judge less trouble arriving verdict,"['RahulGandhi', 'kid', 'planning', 'jail', 'bharo', 'supporter', '19', 'dec', 'great', 'judge', 'less', 'trouble', 'arriving', 'verdict']",14,94
893,"""Bad Blood has just reached 400,000,000 views on @user It's Taylor Swift 4th video to do so.",2024-09-21,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,False,bad blood reached 400000000 view taylor swift 4th video,"['bad', 'blood', 'reached', '400000000', 'view', 'taylor', 'swift', '4th', 'video']",9,55
