id,text,timestamp,user,location,source,language,query,true_sentiment,politician,party,is_sarcastic,cleaned_text,tokens,token_count,char_count,ml_label,ml_confidence,ml_probs,split,dl_label,dl_confidence,dl_probs,final_sentiment,final_confidence,is_different_from_ml,extracted_entities
737,"""Niall's going to be 22 in 12 days NO ONE'S GONNA BE 22, I'LL LOCK HIM IN FOREVER21!1! *prepares squad* C'mon!""",2024-03-14,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,0,nialls going 22 12 day no one gon na 22 ill lock forever211 prepares squad cmon,"['nialls', 'going', '22', '12', 'day', 'no', 'one', 'gon', 'na', '22', 'ill', 'lock', 'forever211', 'prepares', 'squad', 'cmon']",16,79,positive,0.606,"{np.str_('negative'): 0.1632, np.str_('neutral'): 0.2308, np.str_('positive'): 0.606}",labeled,neutral,0.7258,"{'neutral': 0.7258, 'negative': 0.1991, 'positive': 0.075}",neutral,0.5278,1,"['Niall', 'GONNA BE']"
738,.@repjohnlewis #NBAwards acceptance speech has been viewed over 1.6 million times at @user,2024-01-13,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,acceptance speech viewed 16 million time,"['acceptance', 'speech', 'viewed', '16', 'million', 'time']",6,40,positive,0.383,"{np.str_('negative'): 0.2927, np.str_('neutral'): 0.3243, np.str_('positive'): 0.383}",labeled,positive,0.4967,"{'positive': 0.4967, 'neutral': 0.4935, 'negative': 0.0097}",positive,0.4512,0,"['@user', 'NBAwards']"
739,"""Who is the best? 2NE1, with their first full concert on Dec 1 at the Singapore Indoor Stadium. Tickets go on sale Oct 19.""",2025-01-24,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,0,best 2ne1 first full concert dec singapore indoor stadium ticket go sale oct 19,"['best', '2ne1', 'first', 'full', 'concert', 'dec', 'singapore', 'indoor', 'stadium', 'ticket', 'go', 'sale', 'oct', '19']",14,79,positive,0.4849,"{np.str_('negative'): 0.1676, np.str_('neutral'): 0.3474, np.str_('positive'): 0.4849}",labeled,positive,0.8664,"{'positive': 0.8664, 'neutral': 0.1309, 'negative': 0.0027}",positive,0.7138,0,[]
740,Hulk Hogan won't have a good day tomorrow when he realises everyone has been treating him like a world class cunt,2024-04-03,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,1,hulk hogan wont good day tomorrow realises everyone treating like world class cunt,"['hulk', 'hogan', 'wont', 'good', 'day', 'tomorrow', 'realises', 'everyone', 'treating', 'like', 'world', 'class', 'cunt']",13,82,positive,0.5867,"{np.str_('negative'): 0.2219, np.str_('neutral'): 0.1914, np.str_('positive'): 0.5867}",labeled,negative,0.9135,"{'negative': 0.9135, 'neutral': 0.0762, 'positive': 0.0102}",negative,0.6369,1,['Hulk Hogan']
741,"Ashley Graham Lands First British Vogue Cover, Explains Why Hitting the Beauty Jackpot Is Not ... #weightloss",2024-05-02,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,ashley graham land first british vogue cover explains hitting beauty jackpot not,"['ashley', 'graham', 'land', 'first', 'british', 'vogue', 'cover', 'explains', 'hitting', 'beauty', 'jackpot', 'not']",12,80,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled,neutral,0.8325,"{'neutral': 0.8325, 'positive': 0.1168, 'negative': 0.0506}",neutral,0.6355,1,"['Ashley Graham Lands', 'weightloss']"
742,uploading random pics! Lol this is me last Sunday at a show at the Adrienne Arsht Center!,2025-03-16,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,uploading random pic lol last sunday show adrienne arsht center,"['uploading', 'random', 'pic', 'lol', 'last', 'sunday', 'show', 'adrienne', 'arsht', 'center']",10,63,positive,0.4465,"{np.str_('negative'): 0.1961, np.str_('neutral'): 0.3574, np.str_('positive'): 0.4465}",labeled,neutral,0.8401,"{'neutral': 0.8401, 'negative': 0.0803, 'positive': 0.0796}",neutral,0.647,1,['the Adrienne Arsht Center']
743,Looking forward to speaking about Email Marketing at the @user Social Media Conference tomorrow in Grand Bend....,2024-12-18,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,0,looking forward speaking email marketing social medium conference tomorrow grand bend,"['looking', 'forward', 'speaking', 'email', 'marketing', 'social', 'medium', 'conference', 'tomorrow', 'grand', 'bend']",11,85,positive,0.6041,"{np.str_('negative'): 0.1498, np.str_('neutral'): 0.246, np.str_('positive'): 0.6041}",labeled,positive,0.9716,"{'positive': 0.9716, 'neutral': 0.0263, 'negative': 0.002}",positive,0.8246,0,['Email Marketing']
744,"*playing guesstures*me ""when you get your nails done!""gage ""OH ITS MEDICARE!!""😂😂😭",2024-08-02,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,0,playing guessturesme get nail donegage oh medicare facewithtearsofjoy facewithtearsofjoy loudlycryingface,"['playing', 'guessturesme', 'get', 'nail', 'donegage', 'oh', 'medicare', 'facewithtearsofjoy', 'facewithtearsofjoy', 'loudlycryingface']",10,105,positive,0.4379,"{np.str_('negative'): 0.353, np.str_('neutral'): 0.2091, np.str_('positive'): 0.4379}",labeled,neutral,0.6018,"{'neutral': 0.6018, 'positive': 0.2148, 'negative': 0.1833}",neutral,0.4447,1,['MEDICARE']
745,"we've seen the hippie-turned-yuppie plot before , but there's an enthusiastic charm in <i ? fire that makes the formula fresh again .",2024-12-14,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,positive,Unknown,Unknown,0,weve seen hippieturnedyuppie plot but there enthusiastic charm fire make formula fresh,"['weve', 'seen', 'hippieturnedyuppie', 'plot', 'but', 'there', 'enthusiastic', 'charm', 'fire', 'make', 'formula', 'fresh']",12,86,positive,0.5568,"{np.str_('negative'): 0.2776, np.str_('neutral'): 0.1656, np.str_('positive'): 0.5568}",labeled,neutral,0.6236,"{'neutral': 0.6236, 'positive': 0.3417, 'negative': 0.0347}",neutral,0.4404,1,[]
746,Leonard Cohen is also the most compelling gnostic philosopher,2025-03-25,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,0,leonard cohen also compelling gnostic philosopher,"['leonard', 'cohen', 'also', 'compelling', 'gnostic', 'philosopher']",6,49,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled,positive,0.5312,"{'positive': 0.5312, 'neutral': 0.4584, 'negative': 0.0104}",positive,0.4806,0,['Leonard Cohen']
747,Lost some respect for Nicki after that. You may be a queen in the rap world but when u start shit at an award show u look like garbage #VMAs,2025-04-29,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,1,lost respect nicki may queen rap world but start shit award show look like garbage,"['lost', 'respect', 'nicki', 'may', 'queen', 'rap', 'world', 'but', 'start', 'shit', 'award', 'show', 'look', 'like', 'garbage']",15,82,positive,0.4494,"{np.str_('negative'): 0.3331, np.str_('neutral'): 0.2176, np.str_('positive'): 0.4494}",labeled,negative,0.9119,"{'negative': 0.9119, 'neutral': 0.0794, 'positive': 0.0087}",negative,0.6804,1,['Nicki']
748,Attend the September 9 ICS TechTalk about the IBM Connections #Cloud Q3 Update: #socbiz,2024-03-09,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,0,attend september ic techtalk ibm connection q3 update,"['attend', 'september', 'ic', 'techtalk', 'ibm', 'connection', 'q3', 'update']",8,53,neutral,0.4271,"{np.str_('negative'): 0.1646, np.str_('neutral'): 0.4271, np.str_('positive'): 0.4083}",labeled,neutral,0.8998,"{'neutral': 0.8998, 'positive': 0.0824, 'negative': 0.0177}",neutral,0.7107,0,"['Cloud Q3 Update', 'IBM', 'ICS TechTalk']"
749,Why are people looking forward to Foo Fighters tomorrow and not the fact it's my birthday?,2024-11-17,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,people looking forward foo fighter tomorrow not fact birthday,"['people', 'looking', 'forward', 'foo', 'fighter', 'tomorrow', 'not', 'fact', 'birthday']",9,61,positive,0.5107,"{np.str_('negative'): 0.2127, np.str_('neutral'): 0.2766, np.str_('positive'): 0.5107}",labeled,neutral,0.6415,"{'neutral': 0.6415, 'negative': 0.2358, 'positive': 0.1228}",neutral,0.4955,1,['Foo Fighters']
750,Possibly going to Comic Con in Santa Fe. Can I make a Mikasa scout outfit before the 24th? it's on!,2024-08-03,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,0,possibly going comic con santa fe make mikasa scout outfit 24th,"['possibly', 'going', 'comic', 'con', 'santa', 'fe', 'make', 'mikasa', 'scout', 'outfit', '24th']",11,63,positive,0.5443,"{np.str_('negative'): 0.1974, np.str_('neutral'): 0.2583, np.str_('positive'): 0.5443}",labeled,neutral,0.8824,"{'neutral': 0.8824, 'positive': 0.108, 'negative': 0.0097}",neutral,0.6328,1,"['Mikasa', 'Comic Con', 'Santa Fe']"
751,Undertaker vs Issac Yankem is the main event. Possibly the 1st Taker vs Kane singles match. #Raw96 #WWENetwork,2024-09-17,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,0,undertaker v issac yankem main event possibly 1st taker v kane single match,"['undertaker', 'v', 'issac', 'yankem', 'main', 'event', 'possibly', '1st', 'taker', 'v', 'kane', 'single', 'match']",13,75,neutral,0.4095,"{np.str_('negative'): 0.2272, np.str_('neutral'): 0.4095, np.str_('positive'): 0.3633}",labeled,neutral,0.9127,"{'neutral': 0.9127, 'positive': 0.0807, 'negative': 0.0065}",neutral,0.7114,0,"['Kane', 'Taker', 'Issac Yankem']"
752,@user exactly! Why aren't we verifying the voter registration system? IDs for noncitizens should differ  @user @user,2025-01-13,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,exactly arent verifying voter registration system id noncitizen differ,"['exactly', 'arent', 'verifying', 'voter', 'registration', 'system', 'id', 'noncitizen', 'differ']",9,70,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled,negative,0.5089,"{'negative': 0.5089, 'neutral': 0.4762, 'positive': 0.0149}",neutral,0.4217,1,"['noncitizens', '@user']"
753,"Who's ready for 0.12.1 Build 12 Tomorrow, Might be the last build till it come to iOS !",2024-09-02,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,0,who ready 0121 build 12 tomorrow might last build till come io,"['who', 'ready', '0121', 'build', '12', 'tomorrow', 'might', 'last', 'build', 'till', 'come', 'io']",12,62,positive,0.6255,"{np.str_('negative'): 0.1337, np.str_('neutral'): 0.2408, np.str_('positive'): 0.6255}",labeled,neutral,0.7696,"{'neutral': 0.7696, 'positive': 0.2115, 'negative': 0.0189}",neutral,0.5581,1,[]
754,Goal tomorrow at the state fair is to win a bob Marley hat with the braids,2024-01-27,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,0,goal tomorrow state fair win bob marley hat braid,"['goal', 'tomorrow', 'state', 'fair', 'win', 'bob', 'marley', 'hat', 'braid']",9,49,neutral,0.4671,"{np.str_('negative'): 0.117, np.str_('neutral'): 0.4671, np.str_('positive'): 0.4159}",labeled,neutral,0.7565,"{'neutral': 0.7565, 'positive': 0.224, 'negative': 0.0195}",neutral,0.6407,0,['Marley']
755,big-hearted and frequently ,2025-01-16,unknown_user,,SST-2,en,sst2,positive,Unknown,Unknown,0,bighearted frequently,"['bighearted', 'frequently']",2,21,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled,neutral,0.6411,"{'neutral': 0.6411, 'negative': 0.2288, 'positive': 0.1301}",neutral,0.5207,1,[]
756,"@user @user ?Vietnam embargo, Cuba embargo... Nigeria meetings.But this is different?How?",2024-03-23,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,vietnam embargo cuba embargo nigeria meetingsbut differenthow,"['vietnam', 'embargo', 'cuba', 'embargo', 'nigeria', 'meetingsbut', 'differenthow']",7,61,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled,neutral,0.797,"{'neutral': 0.797, 'negative': 0.17, 'positive': 0.033}",neutral,0.6142,1,"['Cuba', 'Vietnam']"
757,I hope they're not suggesting calvin and Zayn fighting because let's face it...Zayn may be tiny but he's got fast hands,2024-06-11,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,0,hope theyre not suggesting calvin zayn fighting let face itzayn may tiny but he got fast hand,"['hope', 'theyre', 'not', 'suggesting', 'calvin', 'zayn', 'fighting', 'let', 'face', 'itzayn', 'may', 'tiny', 'but', 'he', 'got', 'fast', 'hand']",17,93,neutral,0.3461,"{np.str_('negative'): 0.3229, np.str_('neutral'): 0.3461, np.str_('positive'): 0.331}",labeled,neutral,0.7539,"{'neutral': 0.7539, 'negative': 0.1681, 'positive': 0.078}",neutral,0.5908,0,['Zayn']
759,Obama hopeful his reset with Nigeria can boost fight against Boko Haram: President Obama on Monday praised new...,2024-03-12,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Obama,Unknown,0,Obama hopeful reset nigeria boost fight against boko haram president Obama monday praised new,"['Obama', 'hopeful', 'reset', 'nigeria', 'boost', 'fight', 'against', 'boko', 'haram', 'president', 'Obama', 'monday', 'praised', 'new']",14,93,neutral,0.6947,"{np.str_('negative'): 0.183, np.str_('neutral'): 0.6947, np.str_('positive'): 0.1224}",labeled,positive,0.702,"{'positive': 0.702, 'neutral': 0.283, 'negative': 0.015}",positive,0.4702,1,"['Nigeria', 'Obama', 'Boko Haram']"
760,"by and large this is mr . kilmer's movie , and it's his strongest performance since the doors .",2024-04-09,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,positive,Unknown,Unknown,0,large mr kilmers movie strongest performance since door,"['large', 'mr', 'kilmers', 'movie', 'strongest', 'performance', 'since', 'door']",8,55,positive,0.5678,"{np.str_('negative'): 0.316, np.str_('neutral'): 0.1162, np.str_('positive'): 0.5678}",labeled,positive,0.9045,"{'positive': 0.9045, 'neutral': 0.09, 'negative': 0.0055}",positive,0.7698,0,['kilmer']
761,"so fiendishly cunning that even the most jaded cinema audiences will leave the auditorium feeling dizzy , confused , and totally disorientated . not to mention absolutely refreshed .",2025-02-04,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,positive,Unknown,Unknown,0,fiendishly cunning even jaded cinema audience leave auditorium feeling dizzy confused totally disorientated not mention absolutely refreshed,"['fiendishly', 'cunning', 'even', 'jaded', 'cinema', 'audience', 'leave', 'auditorium', 'feeling', 'dizzy', 'confused', 'totally', 'disorientated', 'not', 'mention', 'absolutely', 'refreshed']",17,140,negative,0.4225,"{np.str_('negative'): 0.4225, np.str_('neutral'): 0.2057, np.str_('positive'): 0.3718}",labeled,negative,0.4584,"{'negative': 0.4584, 'neutral': 0.3918, 'positive': 0.1497}",negative,0.444,0,[]
762,Still in search of the really Dayna Santullo. She's been missing since she willingly passed on a Chris Brown concert on Saturday,2024-01-11,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,0,still search really dayna santullo shes missing since willingly passed chris brown concert saturday,"['still', 'search', 'really', 'dayna', 'santullo', 'shes', 'missing', 'since', 'willingly', 'passed', 'chris', 'brown', 'concert', 'saturday']",14,99,neutral,0.3601,"{np.str_('negative'): 0.3147, np.str_('neutral'): 0.3601, np.str_('positive'): 0.3253}",labeled,neutral,0.6443,"{'neutral': 0.6443, 'negative': 0.3241, 'positive': 0.0316}",neutral,0.5306,0,"['Dayna Santullo', 'Chris Brown']"
763,Inkigayo with @user YAY This is our Saturday Night <3  #kpop_stream,2024-01-20,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,inkigayo yay saturday night,"['inkigayo', 'yay', 'saturday', 'night']",4,27,neutral,0.4515,"{np.str_('negative'): 0.1002, np.str_('neutral'): 0.4515, np.str_('positive'): 0.4483}",labeled,positive,0.7727,"{'positive': 0.7727, 'neutral': 0.2199, 'negative': 0.0074}",positive,0.6429,1,"['Inkigayo', 'YAY']"
764,uhh Oracle if there is no spoon what am I eating this 4th can of Spaghettios with?,2024-06-24,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,uhh oracle no spoon eating 4th spaghettios,"['uhh', 'oracle', 'no', 'spoon', 'eating', '4th', 'spaghettios']",7,42,neutral,0.3989,"{np.str_('negative'): 0.2246, np.str_('neutral'): 0.3989, np.str_('positive'): 0.3765}",labeled,neutral,0.7305,"{'neutral': 0.7305, 'negative': 0.1414, 'positive': 0.1281}",neutral,0.5979,0,"['Oracle', 'Spaghettios']"
765,#TopStory of the Week: Microsoft joins Linux Foundation in another step toward greater openness,2024-06-08,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Conservatives,0,week microsoft join linux foundation another step toward greater openness,"['week', 'microsoft', 'join', 'linux', 'foundation', 'another', 'step', 'toward', 'greater', 'openness']",10,73,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled,positive,0.8392,"{'positive': 0.8392, 'neutral': 0.1578, 'negative': 0.003}",positive,0.6654,0,"['TopStory', 'Microsoft', 'Linux Foundation']"
766,"satin rouge is not a new , or inventive , journey , but it's encouraging to see a three-dimensional , average , middle-aged woman's experience of self-discovery handled with such sensitivity .",2024-09-22,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,positive,Unknown,Unknown,0,satin rouge not new inventive journey but encouraging see threedimensional average middleaged woman experience selfdiscovery handled sensitivity,"['satin', 'rouge', 'not', 'new', 'inventive', 'journey', 'but', 'encouraging', 'see', 'threedimensional', 'average', 'middleaged', 'woman', 'experience', 'selfdiscovery', 'handled', 'sensitivity']",17,144,neutral,0.5889,"{np.str_('negative'): 0.1286, np.str_('neutral'): 0.5889, np.str_('positive'): 0.2825}",labeled,neutral,0.6262,"{'neutral': 0.6262, 'positive': 0.3354, 'negative': 0.0384}",neutral,0.6113,0,['satin rouge']
767,#Loanwatch: Ben Amos is a doubt for tonight\u2019s Hull City game vs Doncaster (2nd round League Cup)\u002c with a groin problem.,2024-11-07,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,0,ben amos doubt tonightu2019s hull city game v doncaster 2nd round league cupu002c groin problem,"['ben', 'amos', 'doubt', 'tonightu2019s', 'hull', 'city', 'game', 'v', 'doncaster', '2nd', 'round', 'league', 'cupu002c', 'groin', 'problem']",15,95,neutral,0.5367,"{np.str_('negative'): 0.1522, np.str_('neutral'): 0.5367, np.str_('positive'): 0.3111}",labeled,negative,0.6077,"{'negative': 0.6077, 'neutral': 0.3836, 'positive': 0.0087}",neutral,0.4448,0,"['Hull City', 'Ben Amos', 'Doncaster', 'Loanwatch']"
